suhu udara,kelembaban udara,suhu tanah,kelembaban tanah,cahaya,arus solar,arus aki,tegangan solar,tegangan aki,status,frequency,support
sedang,basah,dingin,sedang,berawan,rendah,maksimal,tinggi,maksimal,mendung siram,87,0.001453148488391515
sedang,basah,dingin,sedang,berawan,rendah,sedang,tinggi,maksimal,mendung siram,106,0.001770502755971271
sedang,basah,dingin,sedang,berawan,sedang,maksimal,tinggi,maksimal,mendung siram,19,0.00031735426757975615
sedang,basah,dingin,sedang,berawan,sedang,sedang,tinggi,maksimal,mendung siram,22,0.00036746283614498077
sedang,basah,dingin,sedang,gelap,rendah,maksimal,tinggi,maksimal,mendung siram,302,0.005044262568899282
sedang,basah,dingin,sedang,gelap,rendah,sedang,tinggi,maksimal,mendung siram,282,0.004710205445131117
sedang,basah,dingin,sedang,gelap,sedang,maksimal,tinggi,maksimal,mendung siram,84,0.0014030399198262902
sedang,basah,dingin,sedang,gelap,sedang,sedang,tinggi,maksimal,mendung siram,69,0.001152497077000167
sedang,basah,panas,sedang,berawan,rendah,maksimal,tinggi,maksimal,mendung siram,207,0.003457491231000501
sedang,basah,panas,sedang,berawan,rendah,sedang,tinggi,maksimal,mendung siram,179,0.002989811257725071
sedang,basah,panas,sedang,berawan,sedang,maksimal,tinggi,maksimal,mendung siram,44,0.0007349256722899615
sedang,basah,panas,sedang,berawan,sedang,sedang,tinggi,maksimal,mendung siram,48,0.0008017370970435945
sedang,basah,panas,sedang,gelap,rendah,maksimal,tinggi,maksimal,mendung siram,582,0.009721062301653583
sedang,basah,panas,sedang,gelap,rendah,sedang,tinggi,maksimal,mendung siram,501,0.008368130950392518
sedang,basah,panas,sedang,gelap,sedang,maksimal,tinggi,maksimal,mendung siram,166,0.0027726741272757643
sedang,basah,panas,sedang,gelap,sedang,sedang,tinggi,maksimal,mendung siram,146,0.0024386170035075997
sedang,basah,sedang,sedang,berawan,rendah,maksimal,tinggi,maksimal,mendung siram,164,0.0027392684148989477
sedang,basah,sedang,sedang,berawan,rendah,sedang,tinggi,maksimal,mendung siram,133,0.002221479873058293
sedang,basah,sedang,sedang,berawan,sedang,maksimal,tinggi,maksimal,mendung siram,37,0.0006180056789711041
sedang,basah,sedang,sedang,berawan,sedang,sedang,tinggi,maksimal,mendung siram,43,0.0007182228161015533
sedang,basah,sedang,sedang,gelap,rendah,maksimal,tinggi,maksimal,mendung siram,490,0.008184399532320027
sedang,basah,sedang,sedang,gelap,rendah,sedang,tinggi,maksimal,mendung siram,450,0.007516285284783698
sedang,basah,sedang,sedang,gelap,sedang,maksimal,tinggi,maksimal,mendung siram,144,0.0024052112911307835
sedang,basah,sedang,sedang,gelap,sedang,sedang,tinggi,maksimal,mendung siram,121,0.0020210455987973944
sedang,kering,dingin,lembab,berawan,sedang,maksimal,cukup,maksimal,cerah siram,75,0.0012527142141306163
sedang,kering,dingin,lembab,berawan,sedang,maksimal,cukup,normal,cerah siram,214,0.0035744112243193587
sedang,kering,dingin,lembab,berawan,sedang,maksimal,cukup,rendah,cerah siram,28,0.0004676799732754301
sedang,kering,dingin,lembab,berawan,sedang,maksimal,lemah,maksimal,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,lembab,berawan,sedang,maksimal,lemah,normal,cerah siram,35,0.0005845999665942877
sedang,kering,dingin,lembab,berawan,sedang,maksimal,lemah,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,lembab,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,lembab,berawan,sedang,maksimal,tinggi,normal,cerah siram,33,0.0005511942542174712
sedang,kering,dingin,lembab,berawan,sedang,maksimal,tinggi,rendah,cerah siram,7,0.00011691999331885753
sedang,kering,dingin,lembab,berawan,sedang,sedang,cukup,maksimal,cerah siram,95,0.0015867713378987806
sedang,kering,dingin,lembab,berawan,sedang,sedang,cukup,normal,cerah siram,215,0.003591114080507767
sedang,kering,dingin,lembab,berawan,sedang,sedang,cukup,rendah,cerah siram,24,0.00040086854852179724
sedang,kering,dingin,lembab,berawan,sedang,sedang,lemah,maksimal,cerah siram,17,0.0002839485552029397
sedang,kering,dingin,lembab,berawan,sedang,sedang,lemah,normal,cerah siram,48,0.0008017370970435945
sedang,kering,dingin,lembab,berawan,sedang,sedang,lemah,rendah,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,lembab,berawan,sedang,sedang,tinggi,maksimal,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,lembab,berawan,sedang,sedang,tinggi,normal,cerah siram,35,0.0005845999665942877
sedang,kering,dingin,lembab,berawan,sedang,sedang,tinggi,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,50,0.0008351428094204109
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,cukup,normal,cerah siram,120,0.002004342742608986
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,cukup,rendah,cerah siram,22,0.00036746283614498077
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,lemah,normal,cerah siram,18,0.00030065141139134794
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,9,0.00015032570569567397
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,tinggi,normal,cerah siram,26,0.00043427426089861365
sedang,kering,dingin,lembab,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,lembab,berawan,tinggi,sedang,cukup,maksimal,cerah siram,48,0.0008017370970435945
sedang,kering,dingin,lembab,berawan,tinggi,sedang,cukup,normal,cerah siram,135,0.0022548855854351096
sedang,kering,dingin,lembab,berawan,tinggi,sedang,cukup,rendah,cerah siram,12,0.00020043427426089862
sedang,kering,dingin,lembab,berawan,tinggi,sedang,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,lembab,berawan,tinggi,sedang,lemah,normal,cerah siram,24,0.00040086854852179724
sedang,kering,dingin,lembab,berawan,tinggi,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,lembab,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,lembab,berawan,tinggi,sedang,tinggi,normal,cerah siram,18,0.00030065141139134794
sedang,kering,dingin,lembab,terang,sedang,maksimal,cukup,maksimal,cerah siram,47,0.0007850342408551863
sedang,kering,dingin,lembab,terang,sedang,maksimal,cukup,normal,cerah siram,120,0.002004342742608986
sedang,kering,dingin,lembab,terang,sedang,maksimal,cukup,rendah,cerah siram,14,0.00023383998663771506
sedang,kering,dingin,lembab,terang,sedang,maksimal,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,lembab,terang,sedang,maksimal,lemah,normal,cerah siram,26,0.00043427426089861365
sedang,kering,dingin,lembab,terang,sedang,maksimal,lemah,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,lembab,terang,sedang,maksimal,tinggi,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,lembab,terang,sedang,maksimal,tinggi,normal,cerah siram,17,0.0002839485552029397
sedang,kering,dingin,lembab,terang,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,lembab,terang,sedang,sedang,cukup,maksimal,cerah siram,40,0.0006681142475363287
sedang,kering,dingin,lembab,terang,sedang,sedang,cukup,normal,cerah siram,109,0.0018206113245364957
sedang,kering,dingin,lembab,terang,sedang,sedang,cukup,rendah,cerah siram,13,0.00021713713044930682
sedang,kering,dingin,lembab,terang,sedang,sedang,lemah,maksimal,cerah siram,8,0.00013362284950726574
sedang,kering,dingin,lembab,terang,sedang,sedang,lemah,normal,cerah siram,16,0.00026724569901453147
sedang,kering,dingin,lembab,terang,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,lembab,terang,sedang,sedang,tinggi,maksimal,cerah siram,12,0.00020043427426089862
sedang,kering,dingin,lembab,terang,sedang,sedang,tinggi,normal,cerah siram,23,0.00038416569233338903
sedang,kering,dingin,lembab,terang,sedang,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,lembab,terang,tinggi,maksimal,cukup,maksimal,cerah siram,20,0.00033405712376816435
sedang,kering,dingin,lembab,terang,tinggi,maksimal,cukup,normal,cerah siram,82,0.0013696342074494738
sedang,kering,dingin,lembab,terang,tinggi,maksimal,cukup,rendah,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,lembab,terang,tinggi,maksimal,lemah,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,lembab,terang,tinggi,maksimal,lemah,normal,cerah siram,7,0.00011691999331885753
sedang,kering,dingin,lembab,terang,tinggi,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,lembab,terang,tinggi,maksimal,tinggi,maksimal,cerah siram,9,0.00015032570569567397
sedang,kering,dingin,lembab,terang,tinggi,maksimal,tinggi,normal,cerah siram,18,0.00030065141139134794
sedang,kering,dingin,lembab,terang,tinggi,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,lembab,terang,tinggi,sedang,cukup,maksimal,cerah siram,30,0.0005010856856522465
sedang,kering,dingin,lembab,terang,tinggi,sedang,cukup,normal,cerah siram,68,0.0011357942208117587
sedang,kering,dingin,lembab,terang,tinggi,sedang,cukup,rendah,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,lembab,terang,tinggi,sedang,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,lembab,terang,tinggi,sedang,lemah,normal,cerah siram,17,0.0002839485552029397
sedang,kering,dingin,lembab,terang,tinggi,sedang,lemah,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,lembab,terang,tinggi,sedang,tinggi,maksimal,cerah siram,8,0.00013362284950726574
sedang,kering,dingin,lembab,terang,tinggi,sedang,tinggi,normal,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,lembab,terang,tinggi,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,sedang,berawan,sedang,maksimal,cukup,maksimal,cerah siram,30,0.0005010856856522465
sedang,kering,dingin,sedang,berawan,sedang,maksimal,cukup,normal,cerah siram,77,0.0012861199265074327
sedang,kering,dingin,sedang,berawan,sedang,maksimal,cukup,rendah,cerah siram,10,0.00016702856188408218
sedang,kering,dingin,sedang,berawan,sedang,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,berawan,sedang,maksimal,lemah,normal,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,sedang,berawan,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,sedang,berawan,sedang,maksimal,tinggi,normal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,sedang,berawan,sedang,sedang,cukup,maksimal,cerah siram,22,0.00036746283614498077
sedang,kering,dingin,sedang,berawan,sedang,sedang,cukup,normal,cerah siram,89,0.0014865542007683314
sedang,kering,dingin,sedang,berawan,sedang,sedang,cukup,rendah,cerah siram,7,0.00011691999331885753
sedang,kering,dingin,sedang,berawan,sedang,sedang,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,sedang,berawan,sedang,sedang,lemah,normal,cerah siram,18,0.00030065141139134794
sedang,kering,dingin,sedang,berawan,sedang,sedang,tinggi,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,sedang,berawan,sedang,sedang,tinggi,normal,cerah siram,12,0.00020043427426089862
sedang,kering,dingin,sedang,berawan,sedang,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,9,0.00015032570569567397
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,cukup,normal,cerah siram,48,0.0008017370970435945
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,cukup,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,lemah,maksimal,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,lemah,normal,cerah siram,8,0.00013362284950726574
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,tinggi,normal,cerah siram,9,0.00015032570569567397
sedang,kering,dingin,sedang,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,sedang,berawan,tinggi,sedang,cukup,maksimal,cerah siram,17,0.0002839485552029397
sedang,kering,dingin,sedang,berawan,tinggi,sedang,cukup,normal,cerah siram,46,0.0007683313846667781
sedang,kering,dingin,sedang,berawan,tinggi,sedang,cukup,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,sedang,berawan,tinggi,sedang,lemah,maksimal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,sedang,berawan,tinggi,sedang,lemah,normal,cerah siram,10,0.00016702856188408218
sedang,kering,dingin,sedang,berawan,tinggi,sedang,tinggi,normal,cerah siram,9,0.00015032570569567397
sedang,kering,dingin,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,sedang,maksimal,cukup,maksimal,cerah siram,12,0.00020043427426089862
sedang,kering,dingin,sedang,terang,sedang,maksimal,cukup,normal,cerah siram,40,0.0006681142475363287
sedang,kering,dingin,sedang,terang,sedang,maksimal,cukup,rendah,cerah siram,8,0.00013362284950726574
sedang,kering,dingin,sedang,terang,sedang,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,sedang,maksimal,lemah,normal,cerah siram,10,0.00016702856188408218
sedang,kering,dingin,sedang,terang,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,sedang,maksimal,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,sedang,terang,sedang,maksimal,tinggi,normal,cerah siram,18,0.00030065141139134794
sedang,kering,dingin,sedang,terang,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,sedang,sedang,cukup,maksimal,cerah siram,15,0.00025054284282612327
sedang,kering,dingin,sedang,terang,sedang,sedang,cukup,normal,cerah siram,45,0.0007516285284783699
sedang,kering,dingin,sedang,terang,sedang,sedang,cukup,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,sedang,terang,sedang,sedang,lemah,maksimal,cerah siram,5,8.351428094204109e-05
sedang,kering,dingin,sedang,terang,sedang,sedang,lemah,normal,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,sedang,terang,sedang,sedang,tinggi,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,sedang,sedang,tinggi,normal,cerah siram,11,0.00018373141807249038
sedang,kering,dingin,sedang,terang,sedang,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,tinggi,maksimal,cukup,maksimal,cerah siram,17,0.0002839485552029397
sedang,kering,dingin,sedang,terang,tinggi,maksimal,cukup,normal,cerah siram,24,0.00040086854852179724
sedang,kering,dingin,sedang,terang,tinggi,maksimal,cukup,rendah,cerah siram,4,6.681142475363287e-05
sedang,kering,dingin,sedang,terang,tinggi,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,tinggi,maksimal,lemah,normal,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,sedang,terang,tinggi,maksimal,tinggi,normal,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,sedang,terang,tinggi,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,tinggi,sedang,cukup,maksimal,cerah siram,17,0.0002839485552029397
sedang,kering,dingin,sedang,terang,tinggi,sedang,cukup,normal,cerah siram,25,0.00041757140471020544
sedang,kering,dingin,sedang,terang,tinggi,sedang,cukup,rendah,cerah siram,2,3.3405712376816434e-05
sedang,kering,dingin,sedang,terang,tinggi,sedang,lemah,maksimal,cerah siram,3,5.0108568565224654e-05
sedang,kering,dingin,sedang,terang,tinggi,sedang,lemah,normal,cerah siram,7,0.00011691999331885753
sedang,kering,dingin,sedang,terang,tinggi,sedang,tinggi,maksimal,cerah siram,1,1.6702856188408217e-05
sedang,kering,dingin,sedang,terang,tinggi,sedang,tinggi,normal,cerah siram,6,0.00010021713713044931
sedang,kering,dingin,sedang,terang,tinggi,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
sedang,kering,panas,kering,berawan,sedang,minimal,cukup,normal,cerah kering,53,0.0008852513779856355
sedang,kering,panas,kering,berawan,sedang,minimal,cukup,rendah,cerah kering,12,0.00020043427426089862
sedang,kering,panas,kering,berawan,sedang,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,kering,panas,kering,berawan,sedang,minimal,tinggi,normal,cerah kering,13,0.00021713713044930682
sedang,kering,panas,kering,berawan,sedang,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,kering,berawan,sedang,sedang,cukup,normal,cerah kering,146,0.0024386170035075997
sedang,kering,panas,kering,berawan,sedang,sedang,cukup,rendah,cerah kering,20,0.00033405712376816435
sedang,kering,panas,kering,berawan,sedang,sedang,lemah,normal,cerah kering,25,0.00041757140471020544
sedang,kering,panas,kering,berawan,sedang,sedang,lemah,rendah,cerah kering,7,0.00011691999331885753
sedang,kering,panas,kering,berawan,sedang,sedang,tinggi,normal,cerah kering,23,0.00038416569233338903
sedang,kering,panas,kering,berawan,sedang,sedang,tinggi,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,panas,kering,berawan,tinggi,minimal,cukup,normal,cerah kering,22,0.00036746283614498077
sedang,kering,panas,kering,berawan,tinggi,minimal,cukup,rendah,cerah kering,10,0.00016702856188408218
sedang,kering,panas,kering,berawan,tinggi,minimal,lemah,normal,cerah kering,6,0.00010021713713044931
sedang,kering,panas,kering,berawan,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,kering,berawan,tinggi,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,kering,berawan,tinggi,sedang,cukup,normal,cerah kering,95,0.0015867713378987806
sedang,kering,panas,kering,berawan,tinggi,sedang,cukup,rendah,cerah kering,21,0.00035075997995657256
sedang,kering,panas,kering,berawan,tinggi,sedang,lemah,normal,cerah kering,13,0.00021713713044930682
sedang,kering,panas,kering,berawan,tinggi,sedang,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,panas,kering,berawan,tinggi,sedang,tinggi,normal,cerah kering,13,0.00021713713044930682
sedang,kering,panas,kering,berawan,tinggi,sedang,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,kering,terang,sedang,minimal,cukup,normal,cerah kering,27,0.00045097711708702186
sedang,kering,panas,kering,terang,sedang,minimal,cukup,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,panas,kering,terang,sedang,minimal,lemah,normal,cerah kering,7,0.00011691999331885753
sedang,kering,panas,kering,terang,sedang,minimal,lemah,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,panas,kering,terang,sedang,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,kering,terang,sedang,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,kering,terang,sedang,sedang,cukup,normal,cerah kering,74,0.0012360113579422082
sedang,kering,panas,kering,terang,sedang,sedang,cukup,rendah,cerah kering,17,0.0002839485552029397
sedang,kering,panas,kering,terang,sedang,sedang,lemah,normal,cerah kering,8,0.00013362284950726574
sedang,kering,panas,kering,terang,sedang,sedang,lemah,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,kering,terang,sedang,sedang,tinggi,normal,cerah kering,7,0.00011691999331885753
sedang,kering,panas,kering,terang,sedang,sedang,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,kering,terang,tinggi,minimal,cukup,normal,cerah kering,9,0.00015032570569567397
sedang,kering,panas,kering,terang,tinggi,minimal,cukup,rendah,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,kering,terang,tinggi,minimal,lemah,normal,cerah kering,3,5.0108568565224654e-05
sedang,kering,panas,kering,terang,tinggi,minimal,tinggi,normal,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,kering,terang,tinggi,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,kering,terang,tinggi,sedang,cukup,normal,cerah kering,44,0.0007349256722899615
sedang,kering,panas,kering,terang,tinggi,sedang,cukup,rendah,cerah kering,11,0.00018373141807249038
sedang,kering,panas,kering,terang,tinggi,sedang,lemah,normal,cerah kering,6,0.00010021713713044931
sedang,kering,panas,kering,terang,tinggi,sedang,tinggi,normal,cerah kering,6,0.00010021713713044931
sedang,kering,panas,kering,terang,tinggi,sedang,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,sedang,berawan,sedang,minimal,cukup,normal,cerah kering,89,0.0014865542007683314
sedang,kering,panas,sedang,berawan,sedang,minimal,cukup,rendah,cerah kering,18,0.00030065141139134794
sedang,kering,panas,sedang,berawan,sedang,minimal,lemah,normal,cerah kering,21,0.00035075997995657256
sedang,kering,panas,sedang,berawan,sedang,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,sedang,berawan,sedang,minimal,tinggi,normal,cerah kering,17,0.0002839485552029397
sedang,kering,panas,sedang,berawan,sedang,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,sedang,berawan,sedang,sedang,cukup,normal,cerah kering,204,0.0034073826624352764
sedang,kering,panas,sedang,berawan,sedang,sedang,cukup,rendah,cerah kering,30,0.0005010856856522465
sedang,kering,panas,sedang,berawan,sedang,sedang,lemah,normal,cerah kering,37,0.0006180056789711041
sedang,kering,panas,sedang,berawan,sedang,sedang,lemah,rendah,cerah kering,6,0.00010021713713044931
sedang,kering,panas,sedang,berawan,sedang,sedang,tinggi,normal,cerah kering,32,0.0005344913980290629
sedang,kering,panas,sedang,berawan,sedang,sedang,tinggi,rendah,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,sedang,berawan,tinggi,minimal,cukup,normal,cerah kering,56,0.0009353599465508602
sedang,kering,panas,sedang,berawan,tinggi,minimal,cukup,rendah,cerah kering,15,0.00025054284282612327
sedang,kering,panas,sedang,berawan,tinggi,minimal,lemah,normal,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,sedang,berawan,tinggi,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,sedang,berawan,tinggi,minimal,tinggi,normal,cerah kering,6,0.00010021713713044931
sedang,kering,panas,sedang,berawan,tinggi,sedang,cukup,normal,cerah kering,99,0.0016535827626524135
sedang,kering,panas,sedang,berawan,tinggi,sedang,cukup,rendah,cerah kering,25,0.00041757140471020544
sedang,kering,panas,sedang,berawan,tinggi,sedang,lemah,normal,cerah kering,20,0.00033405712376816435
sedang,kering,panas,sedang,berawan,tinggi,sedang,lemah,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,panas,sedang,berawan,tinggi,sedang,tinggi,normal,cerah kering,15,0.00025054284282612327
sedang,kering,panas,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah kering,9,0.00015032570569567397
sedang,kering,panas,sedang,terang,sedang,minimal,cukup,normal,cerah kering,48,0.0008017370970435945
sedang,kering,panas,sedang,terang,sedang,minimal,cukup,rendah,cerah kering,9,0.00015032570569567397
sedang,kering,panas,sedang,terang,sedang,minimal,lemah,normal,cerah kering,9,0.00015032570569567397
sedang,kering,panas,sedang,terang,sedang,minimal,tinggi,normal,cerah kering,7,0.00011691999331885753
sedang,kering,panas,sedang,terang,sedang,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,sedang,terang,sedang,sedang,cukup,normal,cerah kering,112,0.0018707198931017205
sedang,kering,panas,sedang,terang,sedang,sedang,cukup,rendah,cerah kering,33,0.0005511942542174712
sedang,kering,panas,sedang,terang,sedang,sedang,lemah,normal,cerah kering,18,0.00030065141139134794
sedang,kering,panas,sedang,terang,sedang,sedang,lemah,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,panas,sedang,terang,sedang,sedang,tinggi,normal,cerah kering,18,0.00030065141139134794
sedang,kering,panas,sedang,terang,sedang,sedang,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
sedang,kering,panas,sedang,terang,tinggi,minimal,cukup,normal,cerah kering,25,0.00041757140471020544
sedang,kering,panas,sedang,terang,tinggi,minimal,cukup,rendah,cerah kering,8,0.00013362284950726574
sedang,kering,panas,sedang,terang,tinggi,minimal,lemah,normal,cerah kering,6,0.00010021713713044931
sedang,kering,panas,sedang,terang,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,sedang,terang,tinggi,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,sedang,terang,tinggi,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,panas,sedang,terang,tinggi,sedang,cukup,normal,cerah kering,74,0.0012360113579422082
sedang,kering,panas,sedang,terang,tinggi,sedang,cukup,rendah,cerah kering,11,0.00018373141807249038
sedang,kering,panas,sedang,terang,tinggi,sedang,lemah,normal,cerah kering,13,0.00021713713044930682
sedang,kering,panas,sedang,terang,tinggi,sedang,lemah,rendah,cerah kering,4,6.681142475363287e-05
sedang,kering,panas,sedang,terang,tinggi,sedang,tinggi,normal,cerah kering,14,0.00023383998663771506
sedang,kering,panas,sedang,terang,tinggi,sedang,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
sedang,kering,sedang,kering,berawan,sedang,minimal,cukup,normal,cerah kering,112,0.0018707198931017205
sedang,kering,sedang,kering,berawan,sedang,minimal,cukup,rendah,cerah kering,22,0.00036746283614498077
sedang,kering,sedang,kering,berawan,sedang,minimal,lemah,normal,cerah kering,13,0.00021713713044930682
sedang,kering,sedang,kering,berawan,sedang,minimal,lemah,rendah,cerah kering,5,8.351428094204109e-05
sedang,kering,sedang,kering,berawan,sedang,minimal,tinggi,normal,cerah kering,20,0.00033405712376816435
sedang,kering,sedang,kering,berawan,sedang,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
sedang,kering,sedang,kering,berawan,sedang,sedang,cukup,normal,cerah kering,279,0.004660096876565893
sedang,kering,sedang,kering,berawan,sedang,sedang,cukup,rendah,cerah kering,55,0.000918657090362452
sedang,kering,sedang,kering,berawan,sedang,sedang,lemah,normal,cerah kering,47,0.0007850342408551863
sedang,kering,sedang,kering,berawan,sedang,sedang,lemah,rendah,cerah kering,13,0.00021713713044930682
sedang,kering,sedang,kering,berawan,sedang,sedang,tinggi,normal,cerah kering,49,0.0008184399532320027
